entity_id,display_name,category,confidence,claim_type,pool_id_bech32,ticker,pool_status,current_active_stake_ada,current_pct_supply,current_pct_saturation,declared_pledge_ada,pledge_tag,margin_pct,fixed_cost_ada,health_tag_current,saturation_tag_current,snapshot_epoch_no,snapshot_owner_active_stake_ada,snapshot_declared_pledge_ada,snapshot_owner_vs_pledge_ratio,snapshot_pledge_tag,meta_domain,meta_url,pool_group,adastat_group,balanceanalytics_group,reward_addr,relay_hints
EVERSTAKE,Everstake,declared_brand,High,Same operator cluster,pool1ng3vqzrhn3z45yjdscv3q37n26g2pj3vp99rfkgv6225y8lqg8j,EVE2,registered,50392679.131,0.1309,65.47,1000.000,Minimal pledge,4.00,400.000,Healthy core,Mid-scale,618,1497.487,1000.000,1.497,Meets pledge in latest local snapshot,everstake.one,https://everstake.one/cardano/metadata8.json,EVE,everstake.one,EVE,stake1u8txx8pr26qkwm8sr5c9x0p7fdwl26mg4yyr5rp5a5sqr6gwc82sk,cardano-main.everstake.one; cardano-main2.everstake.one; cardano-relay.everstake.one; cardano-relay1.everstake.one; cardano-relay2.everstake.one
EVERSTAKE,Everstake,declared_brand,High,Same operator cluster,pool1ynxx88cq0y8vg8yrq3jrw6epm7rq9a8859v34sq9lzjy7ztg90u,EVE,registered,45165049.958,0.1174,58.68,1000.000,Minimal pledge,4.00,400.000,Healthy core,Mid-scale,618,1496.889,1000.000,1.497,Meets pledge in latest local snapshot,everstake.one,https://everstake.one/cardano/metadata4.json,EVE,everstake.one,EVE,stake1uymhzmjm3dw9en0jgztykya4n87t6flh4scw9d33dmxgh7savm56y,cardano-main.everstake.one; cardano-main2.everstake.one; cardano-relay.everstake.one; cardano-relay1.everstake.one; cardano-relay2.everstake.one
EVERSTAKE,Everstake,declared_brand,High,Same operator cluster,pool1ywpt43nttzjd7883wafg255mh0hmjypwe65ercw6p2sxg5lt7ez,EVE4,registered,41267717.563,0.1072,53.62,1000.000,Minimal pledge,4.00,400.000,Healthy core,Mid-scale,618,1496.244,1000.000,1.496,Meets pledge in latest local snapshot,everstake.one,https://everstake.one/cardano/metadata10.json,EVE,everstake.one,EVE,stake1u8feez4k4evavdac8y25qcfpsjagsvetsjvurpd04r6gr5sgqp553,cardano-main.everstake.one; cardano-main2.everstake.one; cardano-relay.everstake.one; cardano-relay1.everstake.one; cardano-relay2.everstake.one
EVERSTAKE,Everstake,declared_brand,High,Same operator cluster,pool1g3ssnndd8e7lcmstkjl9ane9mup0eshv3aklg63u5tznwl4ch87,VRSTK,registered,41207976.187,0.1071,53.54,1000.000,Minimal pledge,4.00,400.000,Healthy core,Mid-scale,618,1497.191,1000.000,1.497,Meets pledge in latest local snapshot,everstake.one,https://everstake.one/cardano/metadata5.json,EVE,everstake.one,EVE,stake1u8atxk425kun7hf9htlrh7utnx47de2n9jny0kg3xjsuz6gqlc6rs,cardano-main.everstake.one; cardano-main2.everstake.one; cardano-relay.everstake.one; cardano-relay1.everstake.one; cardano-relay2.everstake.one
EVERSTAKE,Everstake,declared_brand,High,Same operator cluster,pool1xmsdhync6k6grkkj7tuycskjpseykpr24luhlazl5nsngsy87gm,EVE3,registered,35428360.182,0.0921,46.03,1000.000,Minimal pledge,4.00,400.000,Healthy core,Mid-scale,618,1496.709,1000.000,1.497,Meets pledge in latest local snapshot,everstake.one,https://everstake.one/cardano/metadata9.json,EVE,everstake.one,EVE,stake1u8v0wv9ep8hmv65xdefcqlrenjd32kn8htak2mhvv9hnlpgrxgs66,cardano-main.everstake.one; cardano-main2.everstake.one; cardano-relay.everstake.one; cardano-relay1.everstake.one; cardano-relay2.everstake.one
EVERSTAKE,Everstake,declared_brand,High,Same operator cluster,pool1jst7rrhucnp93hepezv5yqy6fx982xs2v0udwfc5ea6my3kfak7,ESTK,registered,33187077.414,0.0862,43.12,1000.000,Minimal pledge,4.00,400.000,Healthy core,Mid-scale,618,1496.583,1000.000,1.497,Meets pledge in latest local snapshot,everstake.one,https://everstake.one/cardano/metadata3.json,EVE,everstake.one,EVE,stake1u8fqnw2l6zqjtkcsqalffyedur9fhlcqev59hz3p64mvjagv3mdy3,cardano-main.everstake.one; cardano-main2.everstake.one; cardano-relay.everstake.one; cardano-relay1.everstake.one; cardano-relay2.everstake.one
EVERSTAKE,Everstake,declared_brand,High,Same operator cluster,pool12l453n0jtxqq88cgwgr67z06ldyhqqvwxgkn0sgungjfvhtp2el,EVERS,registered,32914390.707,0.0855,42.76,1000.000,Minimal pledge,4.00,400.000,Healthy core,Mid-scale,618,1496.602,1000.000,1.497,Meets pledge in latest local snapshot,everstake.one,https://everstake.one/cardano/metadata2.json,EVE,everstake.one,EVE,stake1u8gzvaquzlmafhl4pk4dnqktnxtsy946t58d98f2ah3zp9g78ls8f,cardano-main.everstake.one; cardano-main2.everstake.one; cardano-relay.everstake.one; cardano-relay1.everstake.one; cardano-relay2.everstake.one
EVERSTAKE,Everstake,declared_brand,High,Same operator cluster,pool13rt3ngkek4l876980ect869cu978d36dcyh22ts4nwuf7ncq02u,EVE8,registered,258837.428,0.0007,0.34,10.000,Minimal pledge,0.00,170.000,Subscale active,Underfilled,618,13.290,10.000,1.329,Meets pledge in latest local snapshot,everstake.one,https://everstake.one/cardano/metadata14.json,EVE,everstake.one,,stake1ux909uh4wddka7eak8jl8ytj9uuxk2sumh44ujwmq5v09ncunxadq,cardano-main.everstake.one; cardano-main2.everstake.one; cardano-relay.everstake.one; cardano-relay1.everstake.one; cardano-relay2.everstake.one
EVERSTAKE,Everstake,declared_brand,High,Same operator cluster,pool14f58kf59ec7ymk7mm5w07advfgs6a2guur3g5zyf45uvyvl80t4,EVE5,registered,105931.427,0.0003,0.14,1000.000,Minimal pledge,4.00,400.000,Subscale active,Underfilled,618,1496.354,1000.000,1.496,Meets pledge in latest local snapshot,everstake.one,https://everstake.one/cardano/metadata11.json,EVE,everstake.one,EVE,stake1u888fqcdk3kvt9ct7zm0vpf5ydcddt24ml85rzve3qsqk2qzeqys4,cardano-main.everstake.one; cardano-main2.everstake.one; cardano-relay1.everstake.one; cardano-relay2.everstake.one
EVERSTAKE,Everstake,declared_brand,High,Same operator cluster,pool1xflehvzad4wr6rrvf6eea65jst5af0r4k0rh4xvmnqgvkzt3xjt,EVE9,registered,14.772,0.0000,0.00,10.000,Minimal pledge,0.00,170.000,Dormant,Underfilled,618,13.290,10.000,1.329,Meets pledge in latest local snapshot,everstake.one,https://everstake.one/cardano/metadata15.json,EVE,everstake.one,,stake1uxa57r4wp92vtg0m85vum79xdv26xvzu5frldg9uzv9wk7cq6u4c2,cardano-main.everstake.one; cardano-main2.everstake.one; cardano-relay.everstake.one; cardano-relay1.everstake.one; cardano-relay2.everstake.one; cardano-relay3.everstake.one
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1f2wfjqkf2wx6jq93pdck6hgmy9zgw32lmvrq9zejl7scqxjqfze,,registered,92764741.262,0.2410,120.52,2.000,Minimal pledge,6.00,170.000,Healthy core,Near saturation,618,9.821,2.000,4.910,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/LBF2/poolmeta.json,FIGMENT,ledger.com,FIGMENT,stake1u8ah6l0g6unccujkufkwufjqstj8tv3639ftkykvk69a65s8h62ap,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool19yzqr3meksnvzdxh5xf6aknfhldyqdj7eaquxgcjva4mzt5kg3v,gjp7a,registered,91505357.336,0.2378,118.89,2.000,Minimal pledge,10.00,170.000,Healthy core,Near saturation,618,9.821,2.000,4.910,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/gjp7a/poolmeta.json,FIGMENT,ledger.com,FIGMENT,stake1uykw8dwsw4ul5sxdr0mxlpljetlxrehrztnpvmms79xa85gtxzypa,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1ra2su7cvnmr83pu9nvvz4a9carsgc9egc3e5fuk7h9pycyp5ela,LBF4,registered,84687972.437,0.2201,110.03,2.000,Minimal pledge,6.00,170.000,Healthy core,Near saturation,618,9.821,2.000,4.910,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/LBF4/poolmeta.json,FIGMENT,ledger.com,FIGMENT,stake1uyp4p6pvdt8u902dtsceezdtgky75fnu5xv2fk9fpf3ssrs8nqas5,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1l92vxagssugcsu4wyhvnjd0t6dlqjjfrxkt8v4qaucgmq8t3j3s,FGMTI,registered,69466693.046,0.1805,90.25,0.000,Minimal pledge,10.00,170.000,Healthy core,Near saturation,618,5.047,0.000,2523354.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTI/poolmeta.json,FIGMENT,ledger.com,,stake1u9dwgg2p0yxjghkqy7tmavc3x5trlhqcwcj0yt7pwk0qakqu6k9hm,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1cunvnkjkzh2lna593sjmkylcr3r5rmxdpr8r9u6pfuer72p24x4,,registered,55481467.068,0.1442,72.08,2.000,Minimal pledge,6.00,170.000,Healthy core,Mid-scale,618,9.821,2.000,4.910,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/LBF3/poolmeta.json,FIGMENT,ledger.com,FIGMENT,stake1uyqupvhc746ssktnhhfpfhrhywdxn5aa3qet0yfhtekmp5cgccaqd,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1wm5pnu72efdcvjm34r7ykkxx2h549swddjrn6r2aqy3tvjc4l57,FGMT6,registered,50361427.843,0.1309,65.43,0.000,Minimal pledge,10.00,170.000,Healthy core,Mid-scale,618,9.821,0.000,4910363.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMT6/poolmeta.json,FIGMENT,ledger.com,,stake1u9z036trvsvgqg8tvqfvlnlpuq79uw4kqvm7hzptr7shjxgq3kyn5,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1p70svj9zrg7lgzkdn8udlslry0t27qs8r9tz9lr955v2yfna2rl,BTV1,registered,46738133.477,0.1214,60.72,2.000,Minimal pledge,2.00,170.000,Healthy core,Mid-scale,618,9.821,2.000,4.910,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/BTV1/poolmeta.json,FIGMENT,ledger.com,FIGMENT,stake1uya3jj8a7rhtu9rnjkl6cdf9qu843h0lglavyknssk4ng2s3tfznc,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74,BTV2,registered,45353950.303,0.1179,58.93,2.000,Minimal pledge,2.00,170.000,Healthy core,Mid-scale,618,9.821,2.000,4.910,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/BTV2/poolmeta.json,FIGMENT,ledger.com,FIGMENT,stake1u8qrj6lmmqk59stw88gq9zlyz2hyfhgatuk0nvqy4fmlmncnxjhmk,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1cpwymxe2fjr20u34f874e2q6za3razk0rttslrxqhc4tu3zxau8,BTV3,registered,45118817.244,0.1172,58.62,2.000,Minimal pledge,2.00,170.000,Healthy core,Mid-scale,618,9.821,2.000,4.910,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/BTV3/poolmeta.json,FIGMENT,ledger.com,FIGMENT,stake1uxmwzpa3hfrmxmr6hhru25jm9hmn6stve2c8tuvk788kgvs5gvhw6,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1v96277f457qtwhuq3ma9yjlacq4mjw9h4j3jfy5rjgjru5lyxea,FGMT8,registered,42059263.000,0.1093,54.65,0.000,Minimal pledge,10.00,170.000,Healthy core,Mid-scale,618,9.821,0.000,4910363.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMT8/poolmeta.json,FIGMENT,ledger.com,,stake1uxucu5kdk8lurr72r6xj8xjngu6ep2afcdatwxuanwyqxkgfj6tyx,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr,,registered,38559655.557,0.1002,50.10,2.000,Minimal pledge,6.00,170.000,Healthy core,Mid-scale,618,9.821,2.000,4.910,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/LBF1/poolmeta.json,FIGMENT,ledger.com,FIGMENT,stake1u8vg2txsjstzazd5v4hrmvsdmf55evp3z8mmcnx4u9dymscez73mf,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool159s558a4ffhp9nqjp9dx048lphdlxjc8xmy5pcmfe4jhuxe4a2u,FGMT9,registered,31208022.440,0.0811,40.55,0.000,Minimal pledge,10.00,170.000,Healthy core,Mid-scale,618,9.821,0.000,4910363.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMT9/poolmeta.json,FIGMENT,ledger.com,,stake1u8ntwf672qt3ujf0s5hefaky49a688cn47us4cycxxd98fsr65ws7,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1cauj94scz5wp58defdxqqgnujaalvxe388peyv2gx79y6suzl55,FGMTA,registered,18648857.743,0.0485,24.23,0.000,Minimal pledge,10.00,170.000,Healthy core,Mid-scale,618,5.047,0.000,2523354.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTA/poolmeta.json,FIGMENT,ledger.com,,stake1uy7q7236ep49euzyjwl2790st7u4wayaj2sdpy6kc26l24ctg5ygk,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1wr79nyuty7wjgkey5vlfx9rn0x5ecxgge5mq45fpftqhye2shc0,BTV4,registered,15479123.551,0.0402,20.11,2.000,Minimal pledge,2.00,170.000,Healthy core,Mid-scale,618,9.821,2.000,4.910,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/BTV4/poolmeta.json,FIGMENT,ledger.com,FIGMENT,stake1uyhxcx8fs7lzz769j3wxmwjdnacaj5ardkcz5pe3u55pd7gd0q472,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1dzdglfergm9km74055n6c9xsp8n78ec8ztsklgxg5c5gyrfz9zc,FGMTJ,registered,12296655.871,0.0320,15.98,0.000,Minimal pledge,10.00,170.000,Healthy core,Underfilled,618,9.821,0.000,4910363.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTJ/poolmeta.json,FIGMENT,ledger.com,,stake1uy5jpdt5pyx4lj0fswn9g5998zn8rsyr6kvj4tj3ltwuyws2t8wj6,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1u8f87frd3k6cy9lp4uk5faj53wfzh8smxjdpt8ua45f0x8s5v58,FGMT7,registered,10920710.648,0.0284,14.19,0.000,Minimal pledge,10.00,170.000,Healthy core,Underfilled,618,9.821,0.000,4910363.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMT7/poolmeta.json,FIGMENT,ledger.com,,stake1uxsyp024cmmua8m68wyj94z88gwrgzwn4uh5903270yyrksxa2svd,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1mvtxupzcgdtslv2sw0l3f4zlhd3a69fue6gu0vhqz47w7j5zryx,FGMT5,registered,10039230.608,0.0261,13.04,0.000,Minimal pledge,10.00,170.000,Healthy core,Underfilled,618,9.821,0.000,4910363.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMT5/poolmeta.json,FIGMENT,ledger.com,,stake1u8pfu4m2m99dfjskmvdft0tapualw6jycwnzlpuv00eh8ksakpp5k,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1mdzxt5rl2sgnehedgnl0jwk8vumsglequrap26qgg0uwg4cuq52,FGMT4,registered,10030995.903,0.0261,13.03,0.000,Minimal pledge,10.00,170.000,Healthy core,Underfilled,618,9.821,0.000,4910363.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMT4/poolmeta.json,FIGMENT,ledger.com,,stake1u86pelsrnw2uyztmfjf28r4lw7wrxj74zvhtzqh3j3ps3cqamn7ms,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1lfxjjg2fmaea3dnvu6wpxylrtrzq0pkgjutjesuzwem4xymtqaj,FGMTH,registered,9000087.347,0.0234,11.69,0.000,Minimal pledge,10.00,170.000,Healthy core,Underfilled,618,5.047,0.000,2523354.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTH/poolmeta.json,FIGMENT,ledger.com,,stake1u9c2j4rfkdz4aywrf6ejpxsla5tjpy20htmypkfu42033rqylnt75,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1da9msyhpfmt58vrdkk7lpzgwldvc0t7q46kvpcyvvpff7347lsp,FGMTD,registered,1771264.367,0.0046,2.30,0.000,Minimal pledge,10.00,170.000,Subscale active,Underfilled,618,9.821,0.000,4910363.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTD/poolmeta.json,FIGMENT,ledger.com,,stake1ux2g4r62yz0j2lwrs4xlkglfmsfkwk92z9m967xq3gsnx7gc2xu9q,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1ah6f5h5xss3qcc5wv5smvkwsqrqz2v2v4u0pvmrrttzs6z52kx8,FGMTE,registered,1628369.226,0.0042,2.12,0.000,Minimal pledge,10.00,170.000,Subscale active,Underfilled,618,5.047,0.000,2523354.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTE/poolmeta.json,FIGMENT,ledger.com,,stake1uxvzszxd8vem9mk62g5e0hf839ywyfvteurf578zh2gx76qw7r43d,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1vn0mxlvhm4l8pcft3jp5pxh4nhh89qevdg2xu6s6sdqvvs4ft28,FGMTD,registered,1582477.998,0.0041,2.06,0.000,Minimal pledge,10.00,170.000,Subscale active,Underfilled,618,5.047,0.000,2523354.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTD/poolmeta.json,FIGMENT,ledger.com,,stake1u8p7n0t5ldegaf46uugkantnmmem46h37tplze7srx3lkqsmt9uw2,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1kf0c6a38vy9t7muc2jpfefdc0y6ey8386ujtn6rtly25y5yxwqf,FGMTC,registered,1310363.432,0.0034,1.70,0.000,Minimal pledge,10.00,170.000,Subscale active,Underfilled,618,9.821,0.000,4910363.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTC/poolmeta.json,FIGMENT,ledger.com,,stake1uxf42lyhzqlwu86pd8cwjh4yswwgyxkqw6x4wzzxyljzf9shtczg9,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool12582dmkl7xanxlmfnwd4fepmx4tt5kkw327mmklcjdxngwaxvh2,FGMTF,registered,1071570.800,0.0028,1.39,0.000,Minimal pledge,10.00,170.000,Subscale active,Underfilled,618,9.821,0.000,4910363.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTF/poolmeta.json,FIGMENT,ledger.com,,stake1uxr4ex63thpp8796w7aw5fjpmneelznrm5l80zsgxrt4rxctguuek,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1w9u6rtvuzke9cq5q4x2r7g8xlt6lqmcd2tugzpjpj5w5xv0eyws,FGMTG,registered,1006372.662,0.0026,1.31,0.000,Minimal pledge,10.00,170.000,Subscale active,Underfilled,618,9.821,0.000,4910363.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTG/poolmeta.json,FIGMENT,ledger.com,,stake1uypq0avhhefl54q0a4sqqtl85qxv74exy9gj7q99rc2jmcgp6m4dm,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1anxttanf5g4cjgagns6cf084wq6x9k2pfygjdjyk3swf77wj2ax,FGMTM,registered,211262.875,0.0005,0.27,0.000,Minimal pledge,10.00,170.000,Subscale active,Underfilled,618,5.047,0.000,2523354.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTM/poolmeta.json,FIGMENT,ledger.com,,stake1u9dt0lw458aawpnysuvgh7r0hpm8l9ty4qgnh577rrmn99qljewdf,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1dadfsnjauzhgcvz5hkrulwevpe9mk2a9rsxt24pawcy7zndhll3,zzcf1,registered,195.631,0.0000,0.00,2.000,Minimal pledge,6.90,170.000,Dormant,Underfilled,618,9.610,2.000,4.805,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/zzcf1/poolmeta.json,FIGMENT,ledger.com,SINGLEPOOL,stake1u8nsxpzc3jumzasp3juvz6qkytfpejt8cxsugtgzm7uyf3gwruf7e,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1g59d82m8c84f2ds6l50mng863h9cxfm88khxyhna2l9rzgv6030,FGMTB,registered,21.867,0.0000,0.00,0.000,Minimal pledge,10.00,170.000,Dormant,Underfilled,618,5.047,0.000,2523354.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTB/poolmeta.json,FIGMENT,ledger.com,,stake1u9gphx9498rvqvlwunp6qdd7ltdvmzsrqh3z8w7gvdj4y0g5ahgf2,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1umukx8qjyjuatw0zznvhc7ma06wl6pdc2ly50d7uv3svkkefjml,FGMTO,registered,5.051,0.0000,0.00,0.000,Minimal pledge,10.00,170.000,Dormant,Underfilled,618,5.051,0.000,2525509.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTO/poolmeta.json,FIGMENT,ledger.com,,stake1u9dfqw6pmhyxpa20vlwy4unect73d89gt69wx4atcw07rugw7yfan,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool17uux76nu89sauwvzuy99lnk50war63uye826sqc20a4ysekegd6,FGMTQ,registered,5.047,0.0000,0.00,0.000,Minimal pledge,10.00,170.000,Dormant,Underfilled,618,5.047,0.000,2523354.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTQ/poolmeta.json,FIGMENT,ledger.com,,stake1u9tl4x3ck0mm5p9xdmths7hqlr532ev0vgwtpre87u3zdhglc9xsk,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1fuge4duc9hfgm9xvu33llsntmnfcumsyw2d0away49v8gmphfzs,FGMTK,registered,5.047,0.0000,0.00,0.000,Minimal pledge,10.00,170.000,Dormant,Underfilled,618,5.047,0.000,2523354.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTK/poolmeta.json,FIGMENT,ledger.com,,stake1u9x7a9wka2tthsr23dgpppnc5rysvjanprl5razhf2zyerchmd686,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1h5a30zxga37fphw3tjkp8anu3xm69a28kytceppz2prysfzfcjv,FGMTP,registered,5.047,0.0000,0.00,0.000,Minimal pledge,10.00,170.000,Dormant,Underfilled,618,5.047,0.000,2523354.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTP/poolmeta.json,FIGMENT,ledger.com,,stake1uxuank83jacmrpct7ym74ac5n6gkwgcafyzcrgylfwuqweq58dc33,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1l93nkg4n5jzdsd7k33g8vsavq4ne6ka82eddt9ysnu35vy6883j,LBF6,registered,5.047,0.0000,0.00,0.000,Minimal pledge,6.00,170.000,Dormant,Underfilled,618,5.047,0.000,2523530.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/LBF6/poolmeta.json,FIGMENT,ledger.com,,stake1uyges0x6qg7atk05ltj76ekzhnn50xrsjx95eu9s3y5mqfs4nln2x,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1lvl6pfge9lgjuanu3556x29zglf6s3fw2lf2m823x9duj9gz6tu,LBF5,registered,5.047,0.0000,0.00,0.000,Minimal pledge,6.00,170.000,Dormant,Underfilled,618,5.047,0.000,2523530.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/LBF5/poolmeta.json,FIGMENT,ledger.com,,stake1u9f92me9ffjw9eyner3trejxypep6vltdqapsrpek5pwksqer3cyy,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1m4awll97kncxpantx2cvswt3yfh0sqkhzzg7m2rstyy36udnt29,FGMTN,registered,5.047,0.0000,0.00,0.000,Minimal pledge,10.00,170.000,Dormant,Underfilled,618,5.047,0.000,2523354.500,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTN/poolmeta.json,FIGMENT,ledger.com,,stake1u8eafmgu7d0w0ne33kr2u3jnypr33palg76m7j9w2w38mqs7ydwut,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1j4vmgapf520ul8tvwz95xsmne4alpymxpmcnf0zu5v4vz2pej34,FGMTL,registered,4.841,0.0000,0.00,0.000,Minimal pledge,10.00,170.000,Dormant,Underfilled,618,4.841,0.000,2420299.000,Meets pledge in latest local snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTL/poolmeta.json,FIGMENT,ledger.com,,stake1uyatd8pxzqj9tn4wt7s4af37he47uqgjkel6knq9vvrjc7qgm8nfm,
FIGMENT,Figment,provider_cluster,Medium-High,Same provider cluster,pool1enve22w67h6nm4y80cl0svc4edlm26h7ce226u5xlxq7ucawt07,FGMTR,registered,0.000,0.0000,0.00,0.000,Minimal pledge,10.00,170.000,Zero-stake registered,No live stake,,,,,No local owner snapshot,pcpm.s3.amazonaws.com,https://pcpm.s3.amazonaws.com/mainnet/FGMTR/poolmeta.json,FIGMENT,ledger.com,,stake1uxljygjvmd7ha4xlx7ncypekvjjkp5jx5gncpl5k63ev3yseq49vy,
